time,temperature_2m (・・C),relative_humidity_2m (%),dew_point_2m (・・C),apparent_temperature (・・C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (・・),wind_direction_100m (・・),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (・・C),soil_temperature_7_to_28cm (・・C),soil_temperature_28_to_100cm (・・C),soil_temperature_100_to_255cm (・・C),soil_moisture_0_to_7cm (m?/m?),soil_moisture_7_to_28cm (m?/m?),soil_moisture_28_to_100cm (m?/m?),soil_moisture_100_to_255cm (m?/m?),shortwave_radiation (W/m?),direct_radiation (W/m?),diffuse_radiation (W/m?),direct_normal_irradiance (W/m?),global_tilted_irradiance (W/m?),terrestrial_radiation (W/m?),is_day (),sunshine_duration (s),electricity_shutdown
2023-05-24 22:00:00,24.3,89.0,21.6,27.8,,1015.1,990.9,17.0,19.0,0.0,0.0,0.33,3.6,4.0,53.0,85.0,4.3,25.0,26.4,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24 23:00:00,22.3,93.0,21.1,26.1,,1015.1,990.8,19.0,21.0,10.0,0.0,0.18,4.1,3.7,45.0,79.0,12.6,24.3,26.3,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 00:00:00,21.9,94.0,20.8,25.5,,1015.2,990.9,25.0,18.0,10.0,0.0,0.16,4.6,4.2,45.0,70.0,5.8,23.7,26.1,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 01:00:00,24.3,94.0,20.5,25.0,0.0,1014.9,990.6,26.0,26.0,0.0,7.0,0.16,5.0,4.4,30.0,55.0,6.1,23.2,26.0,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 02:00:00,24.3,93.0,20.7,25.4,,1014.4,990.1,23.0,18.0,0.0,0.0,0.18,5.0,6.1,30.0,50.0,6.5,23.0,25.8,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-25 03:00:00,24.3,93.0,20.5,25.1,0.0,1014.2,989.9,25.0,18.0,1.0,0.0,0.18,5.4,6.1,230.0,62.0,6.8,22.8,25.7,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-25 04:00:00,24.3,87.0,19.8,24.0,0.0,1014.2,989.8,19.0,20.0,2.0,0.0,0.16,4.7,4.6,23.0,72.0,6.8,22.4,25.5,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 05:00:00,24.3,87.0,19.4,23.6,0.0,1014.4,990.0,12.0,13.0,1.0,0.0,0.17,4.1,3.1,15.0,54.0,5.8,22.0,25.3,25.5,25.5,0.093,0.134,0.173,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 06:00:00,24.3,93.0,19.2,23.3,0.0,1014.5,990.1,52.0,7.0,0.0,0.0,0.18,3.9,2.7,22.0,67.0,5.4,21.7,25.1,25.5,25.5,0.093,0.134,0.173,0.273,2.0,1.0,1.0,16.1,2.0,24.7,1.0,0.0,0.0
2023-05-25 07:00:00,24.2,84.0,21.3,28.1,0.0,1014.9,990.8,6.0,7.0,10.0,0.0,0.5,4.4,5.8,55.0,86.0,8.6,22.8,25.0,25.5,25.5,0.094,0.134,0.173,0.273,114.0,76.0,38.0,420.7,114.0,227.1,1.0,3284.37,0.0
2023-05-25 08:00:00,24.3,78.0,21.8,29.9,0.0,1015.5,991.5,0.0,0.0,10.0,0.0,0.73,5.4,6.6,106.0,103.0,14.4,24.5,24.9,25.5,25.5,0.093,0.134,0.173,0.273,330.0,262.0,68.0,663.2,330.0,526.9,1.0,0.0,0.0
2023-05-25 09:00:00,27.1,72.0,21.6,30.7,0.0,1015.3,991.4,0.0,0.0,0.0,0.0,1.0,5.4,9.5,131.0,127.0,19.4,26.3,25.0,25.5,25.5,0.092,0.134,0.172,0.273,537.0,448.0,89.0,759.8,537.0,786.5,1.0,0.0,0.0
2023-05-25 10:00:00,24.3,68.0,21.5,32.4,,1014.7,990.9,6.0,7.0,0.0,0.0,1.23,8.3,10.2,146.0,141.0,21.6,28.1,25.1,25.5,25.5,0.091,0.133,0.172,0.273,698.0,593.0,105.0,800.5,698.0,77.2,1.0,3600.0,
2023-05-25 11:00:00,29.2,87.0,21.1,33.8,0.0,1013.6,989.9,37.0,40.0,1.0,0.0,0.39,8.5,11.0,152.0,148.0,23.0,29.6,25.3,25.5,25.5,0.09,0.132,0.172,0.273,779.0,653.0,126.0,779.1,779.0,1118.0,1.0,0.0,0.0
2023-05-25 12:00:00,30.0,87.0,21.0,34.5,0.0,1012.5,988.9,34.0,36.0,2.0,0.0,1.76,7.7,9.3,169.0,164.0,22.3,30.7,25.6,25.5,25.5,0.089,0.131,0.172,0.273,764.0,599.0,165.0,684.4,764.0,1167.4,1.0,3600.0,0.0
2023-05-25 14:00:00,29.9,58.0,20.6,32.3,0.0,1010.9,987.3,100.0,100.0,16.0,0.0,1.78,12.1,14.9,197.0,195.0,25.6,31.2,26.1,25.5,25.5,0.087,0.129,0.171,0.273,531.0,330.0,201.0,432.9,531.0,1016.8,1.0,3600.0,0.0
2023-05-25 15:00:00,28.5,65.0,21.3,31.1,0.0,1011.2,987.5,46.0,43.0,12.0,0.0,1.35,13.0,17.1,204.0,202.0,12.6,30.7,26.3,25.5,25.5,0.086,0.129,0.171,0.273,413.0,250.0,163.0,403.1,413.0,827.2,1.0,3600.0,0.0
2023-05-25 16:00:00,24.3,70.0,21.6,30.3,0.0,1011.5,987.7,14.0,10.0,9.0,0.0,1.08,5.4,17.3,195.0,192.0,27.4,29.8,26.5,25.5,25.5,0.086,0.129,0.17,0.273,231.0,126.0,105.0,291.3,231.0,576.9,1.0,3600.0,
2023-05-25 17:00:00,26.4,75.0,21.6,29.8,0.0,1011.7,987.8,52.0,24.0,10.0,0.0,0.39,9.4,15.5,230.0,222.0,24.8,28.7,26.6,25.5,25.5,0.085,0.128,0.17,0.272,100.0,55.0,45.0,259.3,100.0,282.9,1.0,3600.0,
2023-05-25 18:00:00,24.3,87.0,21.3,28.8,0.0,1012.5,988.5,71.0,76.0,10.0,0.0,0.69,7.3,15.1,171.0,168.0,18.0,27.6,26.7,25.5,25.5,0.085,0.128,0.17,0.272,6.0,2.0,4.0,23.9,6.0,53.6,0.0,0.0,
2023-05-25 19:00:00,24.3,87.0,22.0,28.3,0.0,1013.9,989.8,28.0,28.0,5.0,0.0,0.39,6.2,8.9,187.0,222.0,13.3,27.6,26.6,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 20:00:00,25.1,80.0,21.3,29.4,0.0,1014.4,990.3,10.0,11.0,1.0,0.0,0.39,1.8,4.6,37.0,129.0,7.2,26.5,26.6,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 21:00:00,23.2,90.0,21.5,27.1,0.0,1014.6,990.4,9.0,10.0,0.0,0.0,0.28,5.4,5.7,30.0,72.0,5.8,25.5,26.5,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-25 22:00:00,22.8,90.0,21.0,26.6,,1015.0,990.7,52.0,5.0,10.0,0.0,0.29,4.3,7.9,42.0,74.0,7.2,24.7,26.4,25.5,25.5,0.085,0.128,0.241,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25 23:00:00,24.3,86.0,20.5,26.4,0.0,1015.1,986.9,2.0,2.0,10.0,0.0,0.4,4.8,9.7,48.0,90.0,8.3,24.1,26.3,25.5,25.5,0.085,0.128,0.241,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-26 00:00:00,24.3,87.0,20.3,25.9,0.0,1015.2,990.9,8.0,5.0,5.0,0.0,0.37,5.1,9.7,230.0,222.0,9.7,23.6,26.2,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-26 01:00:00,21.4,91.0,19.9,24.3,0.0,1014.4,986.9,4.0,18.0,0.0,0.0,0.22,5.4,7.3,230.0,101.0,9.0,23.1,26.0,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-26 02:00:00,20.9,87.0,19.3,23.6,0.0,1013.8,986.9,52.0,0.0,0.0,0.0,0.39,5.6,5.4,27.0,90.0,7.9,22.6,25.8,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-26 03:00:00,20.8,89.0,18.9,23.7,,1013.6,989.2,6.0,0.0,10.0,0.0,0.27,3.6,2.7,230.0,67.0,6.8,22.0,25.7,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 04:00:00,24.3,84.0,18.8,24.6,0.0,1013.5,989.2,4.0,0.0,7.0,0.0,0.42,5.4,2.5,9.0,98.0,12.6,21.6,25.5,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-26 05:00:00,20.3,88.0,18.3,22.9,0.0,1013.8,989.4,52.0,0.0,1.0,0.0,0.29,3.2,1.0,360.0,45.0,3.6,21.2,25.3,25.5,25.5,0.085,0.128,0.171,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 06:00:00,19.9,90.0,18.1,22.2,0.0,1014.1,989.6,0.0,0.0,0.0,0.0,0.24,4.7,3.5,356.0,222.0,6.5,20.9,25.0,25.5,25.5,0.085,0.128,0.241,0.272,2.0,1.0,1.0,16.2,2.0,24.1,1.0,0.0,0.0
2023-05-26 07:00:00,23.7,81.0,20.2,27.1,0.0,1014.6,990.4,2.0,0.0,2.0,3.0,0.56,4.0,3.2,10.0,360.0,12.6,21.9,24.9,25.5,25.5,0.086,0.129,0.171,0.272,115.0,78.0,37.0,433.2,115.0,225.6,1.0,3269.79,0.0
2023-05-26 08:00:00,25.6,87.0,21.1,29.6,0.0,1015.0,991.0,6.0,0.0,10.0,13.0,0.78,3.1,4.1,126.0,105.0,10.8,23.8,24.8,25.5,25.5,0.086,0.129,0.17,0.272,330.0,263.0,67.0,668.0,330.0,525.0,1.0,3600.0,0.0
2023-05-26 09:00:00,27.2,70.0,21.2,30.6,0.0,1014.6,990.7,52.0,0.0,10.0,18.0,1.09,7.7,10.3,127.0,119.0,19.4,25.9,24.8,25.5,25.5,0.085,0.129,0.17,0.272,541.0,459.0,82.0,780.4,541.0,77.2,1.0,3600.0,
2023-05-26 10:00:00,28.8,59.0,20.1,32.2,,1014.1,990.3,52.0,0.0,0.0,2.0,1.61,10.0,13.0,120.0,114.0,12.6,27.9,24.9,25.5,25.5,0.085,0.128,0.17,0.272,712.0,626.0,86.0,846.9,712.0,985.6,1.0,3600.0,0.0
2023-05-26 11:00:00,24.3,58.0,20.5,33.5,,1013.2,989.5,52.0,0.0,0.0,0.0,1.74,11.7,15.1,124.0,118.0,26.3,29.5,25.1,25.5,25.5,0.083,0.127,0.17,0.272,813.0,715.0,98.0,854.7,813.0,1115.5,1.0,0.0,0.0
2023-05-26 17:00:00,24.3,74.0,22.6,31.3,0.0,1009.9,986.1,52.0,18.0,2.0,0.0,0.95,10.5,18.0,230.0,222.0,19.4,29.7,26.6,25.5,25.5,0.079,0.123,0.168,0.272,121.0,73.0,48.0,344.6,121.0,282.5,1.0,3600.0,0.0
2023-05-26 18:00:00,24.3,83.0,22.5,29.9,0.0,1010.7,986.9,2.0,18.0,3.0,0.0,0.58,7.0,15.0,159.0,153.0,12.6,28.3,26.7,25.5,25.5,0.078,0.123,0.168,0.272,8.0,3.0,5.0,35.9,8.0,53.5,0.0,0.0,0.0
2023-05-26 19:00:00,25.4,83.0,22.3,29.8,0.0,1012.5,988.5,14.0,12.0,5.0,0.0,0.54,5.1,7.7,129.0,127.0,12.2,28.3,26.7,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-26 20:00:00,24.4,90.0,22.6,28.7,0.0,1013.0,988.9,52.0,20.0,3.0,0.0,0.31,6.2,7.9,173.0,150.0,8.3,27.2,26.7,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 21:00:00,24.3,83.0,21.9,29.5,0.0,1013.5,989.5,14.0,11.0,0.0,14.0,0.55,3.0,5.3,76.0,118.0,12.6,26.1,26.7,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 22:00:00,24.3,92.0,21.6,26.8,0.0,1013.4,989.2,36.0,13.0,0.0,82.0,0.22,6.0,8.1,57.0,103.0,7.2,25.2,26.6,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26 23:00:00,22.5,92.0,21.1,26.2,0.0,1013.3,989.1,35.0,18.0,0.0,79.0,0.22,5.4,6.8,36.0,90.0,7.2,24.4,26.5,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-27 00:00:00,23.0,87.0,20.9,26.5,0.0,1013.5,989.3,11.0,9.0,0.0,11.0,0.39,5.6,7.6,63.0,109.0,6.8,23.9,26.4,25.5,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 01:00:00,24.3,89.0,20.6,25.6,0.0,1013.0,988.8,0.0,0.0,10.0,1.0,0.29,7.1,9.6,114.0,124.0,8.3,23.4,26.2,25.6,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-27 02:00:00,21.9,91.0,20.4,24.9,0.0,1012.3,988.0,2.0,18.0,0.0,8.0,0.24,7.3,9.5,230.0,119.0,9.7,23.0,26.1,25.6,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 03:00:00,22.2,87.0,20.1,25.5,0.0,1011.9,987.7,0.0,0.0,0.0,1.0,0.32,4.8,6.9,63.0,99.0,8.6,22.5,25.9,25.6,25.5,0.078,0.122,0.168,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 04:00:00,24.3,81.0,20.1,26.8,0.0,1012.0,987.9,2.0,18.0,0.0,0.0,0.53,3.9,5.9,56.0,104.0,6.1,22.1,25.7,25.6,25.5,0.078,0.122,0.168,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 05:00:00,23.3,81.0,19.9,26.7,0.0,1012.2,986.9,1.0,1.0,0.0,0.0,0.53,3.2,5.6,63.0,222.0,5.0,21.7,25.6,25.6,25.5,0.078,0.122,0.241,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-27 06:00:00,23.1,82.0,19.8,26.4,0.0,1012.5,988.3,2.0,2.0,0.0,1.0,0.51,3.2,4.8,27.0,222.0,4.3,21.4,25.4,25.6,25.5,0.078,0.122,0.168,0.271,2.0,0.0,2.0,0.0,2.0,23.5,1.0,0.0,
2023-05-27 07:00:00,24.7,78.0,20.6,28.5,0.0,1012.8,988.8,9.0,0.0,0.0,31.0,0.68,2.5,4.1,45.0,75.0,7.2,23.1,25.2,25.6,25.5,0.079,0.121,0.241,0.271,113.0,76.0,37.0,423.6,113.0,224.1,1.0,3254.97,0.0
2023-05-27 08:00:00,26.2,74.0,21.3,30.2,0.0,1013.1,989.2,1.0,0.0,1.0,0.0,0.87,3.4,4.1,148.0,135.0,11.9,24.8,25.2,25.5,25.5,0.078,0.121,0.168,0.271,323.0,254.0,69.0,647.3,323.0,523.1,1.0,3600.0,0.0
2023-05-27 09:00:00,24.3,69.0,21.3,31.0,0.0,1012.7,988.9,52.0,0.0,1.0,0.0,1.14,6.7,8.1,144.0,135.0,18.0,26.7,25.2,25.5,25.5,0.078,0.121,0.167,0.271,531.0,451.0,80.0,768.7,531.0,782.0,1.0,3600.0,0.0
2023-05-27 10:00:00,28.6,64.0,21.1,32.6,,1012.2,988.5,0.0,0.0,0.0,0.0,1.41,5.4,10.7,144.0,222.0,22.0,28.6,25.4,25.5,25.5,0.077,0.12,0.167,0.271,688.0,588.0,100.0,797.1,688.0,983.2,1.0,3600.0,0.0
2023-05-27 11:00:00,29.5,60.0,20.9,33.7,,1011.2,986.9,0.0,18.0,0.0,0.0,1.66,9.3,11.5,152.0,148.0,23.4,30.1,25.5,25.5,25.5,0.076,0.119,0.241,0.271,758.0,635.0,123.0,760.5,758.0,1113.0,1.0,3600.0,0.0
2023-05-27 15:00:00,29.0,87.0,20.7,31.1,0.0,1008.5,984.9,95.0,18.0,10.0,0.0,1.56,14.1,18.4,165.0,163.0,28.4,31.4,26.6,25.6,25.5,0.073,0.116,0.165,0.271,349.0,155.0,194.0,250.6,349.0,824.3,1.0,3600.0,0.0
2023-05-27 16:00:00,24.3,64.0,20.8,30.6,0.0,1008.9,986.9,37.0,18.0,16.0,0.0,1.4,13.6,18.3,168.0,165.0,28.4,30.6,26.7,25.6,25.5,0.073,0.116,0.165,0.271,290.0,182.0,108.0,421.9,290.0,575.0,1.0,3600.0,0.0
2023-05-27 17:00:00,27.0,69.0,20.7,29.7,0.0,1009.2,985.4,35.0,26.0,20.0,0.0,1.12,5.4,17.3,166.0,163.0,12.6,29.5,26.9,25.6,25.5,0.073,0.115,0.165,0.271,118.0,68.0,50.0,321.3,118.0,282.1,1.0,3600.0,0.0
2023-05-27 18:00:00,25.7,73.0,20.5,28.7,0.0,1009.9,986.0,28.0,24.0,11.0,0.0,0.89,5.4,14.8,151.0,146.0,19.4,28.2,26.9,25.6,25.5,0.073,0.115,0.165,0.271,7.0,2.0,5.0,23.9,7.0,53.4,0.0,0.0,0.0
2023-05-27 19:00:00,24.6,80.0,21.0,28.2,0.0,1011.3,987.3,20.0,15.0,11.0,0.0,0.61,5.4,12.0,230.0,131.0,13.7,28.1,26.7,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,
2023-05-27 20:00:00,24.3,83.0,21.0,27.5,0.0,1012.1,988.0,52.0,2.0,1.0,0.0,0.51,6.0,11.1,115.0,126.0,8.3,26.8,26.8,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-27 21:00:00,23.6,82.0,20.4,26.9,,1012.8,988.7,7.0,8.0,0.0,0.0,0.52,5.4,11.9,70.0,93.0,9.0,25.7,26.7,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 22:00:00,24.3,88.0,20.4,25.3,0.0,1012.9,988.7,5.0,6.0,0.0,0.0,0.33,8.3,10.6,72.0,100.0,9.4,24.8,26.6,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27 23:00:00,22.1,87.0,20.2,25.0,0.0,1012.4,986.9,3.0,3.0,0.0,0.0,0.39,7.4,11.0,76.0,101.0,12.6,24.0,26.5,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 00:00:00,24.3,87.0,20.2,25.4,0.0,1012.3,988.1,11.0,8.0,0.0,13.0,0.33,5.6,11.5,63.0,88.0,9.7,23.5,26.4,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-28 01:00:00,24.3,87.0,20.1,25.1,0.0,1012.2,987.9,32.0,9.0,0.0,81.0,0.29,5.7,12.2,55.0,90.0,9.7,23.1,26.2,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 02:00:00,21.3,91.0,19.7,23.9,0.0,1011.5,987.2,6.0,0.0,0.0,21.0,0.24,5.4,13.0,70.0,104.0,10.1,22.7,26.0,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2023-05-28 03:00:00,24.3,91.0,19.5,23.4,0.0,1011.3,987.0,52.0,0.0,0.0,3.0,0.21,5.4,11.4,70.0,108.0,10.1,22.3,25.9,25.6,25.5,0.073,0.116,0.241,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 04:00:00,24.3,91.0,19.1,22.9,0.0,1010.9,986.6,3.0,0.0,0.0,9.0,0.39,8.7,13.5,95.0,115.0,12.6,21.9,25.7,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 05:00:00,21.2,89.0,19.3,23.8,,1011.0,986.7,1.0,0.0,0.0,2.0,0.27,6.3,14.8,77.0,103.0,11.2,21.7,25.5,25.6,25.5,0.073,0.116,0.165,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 06:00:00,20.9,87.0,19.1,23.4,0.0,1011.4,987.1,2.0,0.0,10.0,5.0,0.27,6.5,14.6,71.0,100.0,10.4,21.5,25.3,25.6,25.5,0.073,0.116,0.165,0.271,2.0,0.0,2.0,0.0,2.0,22.8,1.0,0.0,0.0
2023-05-28 07:00:00,24.4,78.0,20.3,27.5,0.0,1011.8,987.8,16.0,18.0,10.0,54.0,0.67,5.4,10.5,87.0,222.0,12.6,21.9,25.2,25.6,25.5,0.073,0.116,0.164,0.271,112.0,76.0,36.0,425.0,112.0,77.2,1.0,3239.93,0.0
2023-05-28 08:00:00,25.7,72.0,20.3,28.7,0.0,1012.0,988.0,52.0,0.0,0.0,31.0,0.91,7.1,9.2,120.0,116.0,16.9,23.8,25.1,25.6,25.5,0.073,0.115,0.164,0.271,327.0,263.0,64.0,672.5,327.0,521.1,1.0,0.0,0.0
2023-05-28 09:00:00,26.9,66.0,19.9,29.6,0.0,1011.6,986.9,9.0,0.0,0.0,30.0,0.39,7.6,9.7,135.0,129.0,19.4,25.9,25.1,25.6,25.5,0.073,0.115,0.164,0.271,535.0,457.0,78.0,780.9,535.0,77.2,1.0,3600.0,0.0
2023-05-28 10:00:00,28.0,61.0,19.8,31.5,0.0,1011.5,987.7,52.0,0.0,0.0,49.0,1.47,8.0,9.8,162.0,156.0,12.6,27.9,25.2,25.6,25.5,0.072,0.114,0.164,0.271,703.0,619.0,84.0,840.9,703.0,980.8,1.0,3600.0,0.0
2023-05-28 11:00:00,28.9,57.0,19.5,33.0,0.0,1011.1,987.4,22.0,1.0,0.0,72.0,1.73,7.9,9.7,183.0,178.0,22.0,29.8,25.3,25.6,25.5,0.071,0.113,0.163,0.271,811.0,718.0,93.0,861.4,811.0,1110.6,1.0,3600.0,0.0
2023-05-28 15:00:00,24.3,56.0,19.5,30.6,0.0,1008.3,984.7,39.0,26.0,0.0,51.0,1.76,14.0,18.4,222.0,220.0,27.7,31.3,26.3,25.6,25.5,0.069,0.111,0.162,0.27,377.0,179.0,198.0,289.8,377.0,77.2,1.0,3600.0,0.0
2023-05-28 16:00:00,27.1,65.0,19.9,28.8,0.0,1008.9,985.1,27.0,2.0,0.0,84.0,1.27,14.8,20.5,184.0,182.0,32.0,30.5,26.5,25.6,25.5,0.069,0.11,0.162,0.27,299.0,189.0,110.0,438.6,299.0,574.1,1.0,3600.0,
2023-05-28 17:00:00,25.9,69.0,19.8,28.7,0.0,1009.4,986.9,34.0,10.0,0.0,82.0,1.04,6.7,11.6,164.0,158.0,28.4,29.2,26.6,25.6,25.5,0.069,0.11,0.241,0.27,144.0,95.0,49.0,449.2,144.0,281.7,1.0,3600.0,0.0
2023-05-28 18:00:00,24.2,76.0,19.7,27.1,0.0,1010.2,986.2,38.0,18.0,0.0,89.0,0.72,5.4,12.4,160.0,154.0,12.2,27.6,26.7,25.6,25.5,0.069,0.11,0.162,0.27,8.0,3.0,5.0,35.9,8.0,53.4,0.0,0.0,0.0
2023-05-28 19:00:00,24.4,74.0,19.4,27.2,0.0,1011.7,986.9,36.0,21.0,0.0,58.0,0.81,5.3,8.0,208.0,172.0,9.4,27.2,26.6,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-28 20:00:00,24.1,75.0,19.4,27.6,0.0,1012.1,988.0,52.0,14.0,0.0,70.0,0.76,0.7,1.8,360.0,143.0,6.8,26.0,26.6,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:00:00,23.2,77.0,19.0,25.8,0.0,1012.4,988.2,27.0,3.0,0.0,82.0,0.65,5.6,6.2,15.0,222.0,10.4,25.0,26.5,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:00:00,22.2,80.0,18.6,25.0,0.0,1012.4,988.2,19.0,4.0,0.0,51.0,0.53,3.3,2.5,13.0,45.0,11.2,24.3,26.4,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 23:00:00,24.3,82.0,18.4,24.2,0.0,1012.2,987.9,28.0,4.0,0.0,80.0,0.46,2.7,2.2,23.0,81.0,7.9,23.6,26.3,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29 00:00:00,24.3,84.0,18.3,23.6,0.0,1012.1,986.9,15.0,9.0,0.0,22.0,0.41,4.5,4.5,29.0,76.0,6.5,23.0,26.2,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29 01:00:00,21.1,87.0,18.1,23.5,,1011.9,987.6,13.0,14.0,0.0,0.0,0.43,5.4,4.4,24.0,81.0,6.1,22.4,26.0,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-29 02:00:00,24.3,84.0,18.1,23.2,0.0,1011.3,986.9,52.0,14.0,0.0,3.0,0.4,5.0,6.4,30.0,74.0,7.2,22.0,25.8,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29 03:00:00,24.3,85.0,18.1,23.2,0.0,1011.4,987.1,52.0,12.0,0.0,3.0,0.38,4.3,5.7,24.0,222.0,7.9,21.7,25.7,25.6,25.5,0.068,0.11,0.162,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
